Place,Attraction1,Attraction2,Distance_km
Matheran,Panorama Point,Louisa Point,4.307358978907446
Matheran,Panorama Point,One Tree Hill Point,3.427500428189988
Matheran,Panorama Point,Toy Train,779.9599986920251
Matheran,Echo Point,Louisa Point,0.5837676762937387
Matheran,Echo Point,One Tree Hill Point,1.0509472192696778
Matheran,Echo Point,Toy Train,777.2413375942725
Matheran,Louisa Point,One Tree Hill Point,1.5908872146974162
Matheran,Louisa Point,Toy Train,777.5414929961775
Matheran,One Tree Hill Point,Toy Train,777.1843169356923
Mumbai,Gateway of India,Marine Drive,1.6777171162289788
Mumbai,Gateway of India,Elephanta Caves,11.182091444391192
Mumbai,Gateway of India,Chhatrapati Shivaji Maharaj Terminus,2.016117621247303
Mumbai,Gateway of India,Colaba Causeway Market,0.3591298979869492
Mumbai,Gateway of India,Chowpatty Beach,4.263402552711905
Mumbai,Gateway of India,Siddhivinayak Temple,10.575471387488642
Mumbai,Gateway of India,Haji Ali Dargah,7.281823652882474
Mumbai,Gateway of India,Hanging Gardens,4.964098983506392
Mumbai,Gateway of India,Juhu Beach,10.575471387488642
Mumbai,Gateway of India,Sanjay Gandhi National Park,33.59420523298606
Mumbai,Gateway of India,Kanheri Caves,32.720510966657685
Mumbai,Gateway of India,Film City,27.21597298647477
Mumbai,Marine Drive,Elephanta Caves,11.882409469007998
Mumbai,Marine Drive,Chhatrapati Shivaji Maharaj Terminus,1.6448209460760292
Mumbai,Marine Drive,Colaba Causeway Market,1.3913618338742386
Mumbai,Marine Drive,Chowpatty Beach,2.6547367960837587
Mumbai,Marine Drive,Siddhivinayak Temple,9.413958789213712
Mumbai,Marine Drive,Haji Ali Dargah,5.783334967806467
Mumbai,Marine Drive,Hanging Gardens,3.3017664687163726
Mumbai,Marine Drive,Juhu Beach,9.413958789213712
Mumbai,Marine Drive,Sanjay Gandhi National Park,32.76937502275796
Mumbai,Marine Drive,Kanheri Caves,31.81318210988765
Mumbai,Marine Drive,Film City,26.336802248036
Mumbai,Elephanta Caves,Chhatrapati Shivaji Maharaj Terminus,10.287269742153123
Mumbai,Elephanta Caves,Colaba Causeway Market,11.474815652252362
Mumbai,Elephanta Caves,Chowpatty Beach,12.503373804824951
Mumbai,Elephanta Caves,Siddhivinayak Temple,12.17915797309788
Mumbai,Elephanta Caves,Haji Ali Dargah,13.04670667125985
Mumbai,Elephanta Caves,Hanging Gardens,13.321999958679724
Mumbai,Elephanta Caves,Juhu Beach,12.17915797309788
Mumbai,Elephanta Caves,Sanjay Gandhi National Park,28.038591636706965
Mumbai,Elephanta Caves,Kanheri Caves,27.819368275452945
Mumbai,Elephanta Caves,Film City,22.527477471695743
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Colaba Causeway Market,2.017716331422841
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Chowpatty Beach,2.979772878993739
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Siddhivinayak Temple,8.590598964073815
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Haji Ali Dargah,5.589391607486382
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Hanging Gardens,3.833638613620575
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Juhu Beach,8.590598964073815
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Sanjay Gandhi National Park,31.59592713847945
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Kanheri Caves,30.709930926218306
Mumbai,Chhatrapati Shivaji Maharaj Terminus,Film City,25.208068812051547
Mumbai,Colaba Causeway Market,Chowpatty Beach,4.022994020206925
Mumbai,Colaba Causeway Market,Siddhivinayak Temple,10.494705444441792
Mumbai,Colaba Causeway Market,Haji Ali Dargah,7.091703409275399
Mumbai,Colaba Causeway Market,Hanging Gardens,4.69283701670005
Mumbai,Colaba Causeway Market,Juhu Beach,10.494705444441792
Mumbai,Colaba Causeway Market,Sanjay Gandhi National Park,33.6120499360778
Mumbai,Colaba Causeway Market,Kanheri Caves,32.717850207001725
Mumbai,Colaba Causeway Market,Film City,27.21912487412251
Mumbai,Chowpatty Beach,Siddhivinayak Temple,7.200055329923741
Mumbai,Chowpatty Beach,Haji Ali Dargah,3.191313306609517
Mumbai,Chowpatty Beach,Hanging Gardens,0.8778848553925352
Mumbai,Chowpatty Beach,Juhu Beach,7.200055329923741
Mumbai,Chowpatty Beach,Sanjay Gandhi National Park,30.80820314878846
Mumbai,Chowpatty Beach,Kanheri Caves,29.750629329664587
Mumbai,Chowpatty Beach,Film City,24.32810623887012
Mumbai,Siddhivinayak Temple,Haji Ali Dargah,4.408728805022886
Mumbai,Siddhivinayak Temple,Hanging Gardens,7.215653304062484
Mumbai,Siddhivinayak Temple,Juhu Beach,0.0
Mumbai,Siddhivinayak Temple,Sanjay Gandhi National Park,23.64493178817018
Mumbai,Siddhivinayak Temple,Kanheri Caves,22.55456856370771
Mumbai,Siddhivinayak Temple,Film City,17.151645624047283
Mumbai,Haji Ali Dargah,Hanging Gardens,2.9372977259134623
Mumbai,Haji Ali Dargah,Juhu Beach,4.408728805022886
Mumbai,Haji Ali Dargah,Sanjay Gandhi National Park,28.006186086384027
Mumbai,Haji Ali Dargah,Kanheri Caves,26.859860424898432
Mumbai,Haji Ali Dargah,Film City,21.50429118905484
Mumbai,Hanging Gardens,Juhu Beach,7.215653304062484
Mumbai,Hanging Gardens,Sanjay Gandhi National Park,30.860472903669788
Mumbai,Hanging Gardens,Kanheri Caves,29.751127509409
Mumbai,Hanging Gardens,Film City,24.365663991702952
Mumbai,Juhu Beach,Sanjay Gandhi National Park,23.64493178817018
Mumbai,Juhu Beach,Kanheri Caves,22.55456856370771
Mumbai,Juhu Beach,Film City,17.151645624047283
Mumbai,Sanjay Gandhi National Park,Kanheri Caves,2.089825470204408
Mumbai,Sanjay Gandhi National Park,Film City,6.504552972799173
Mumbai,Kanheri Caves,Film City,5.522891927338508
Munnar,Eravikulam National Park,Anamudi Peak,6.583181140932445
Munnar,Eravikulam National Park,Mattupetty Dam,14.202257825103302
Munnar,Eravikulam National Park,Echo Point,14.375598836414856
Munnar,Eravikulam National Park,Kundala Lake,15.652369493206349
Munnar,Eravikulam National Park,Attukal Waterfalls,17.441627858707523
Munnar,Eravikulam National Park,Top Station,15.211466291192831
Munnar,Eravikulam National Park,Tea Museum,14.676549967667777
Munnar,Eravikulam National Park,Pothamedu Viewpoint,18.34022331875593
Munnar,Eravikulam National Park,Chinnar Wildlife Sanctuary,3.2113731207675267
Munnar,Anamudi Peak,Mattupetty Dam,12.37516007373804
Munnar,Anamudi Peak,Echo Point,14.337253908281744
Munnar,Anamudi Peak,Kundala Lake,17.125500470270634
Munnar,Anamudi Peak,Attukal Waterfalls,12.99612017377938
Munnar,Anamudi Peak,Top Station,10.727368799220535
Munnar,Anamudi Peak,Tea Museum,9.560249920380912
Munnar,Anamudi Peak,Pothamedu Viewpoint,13.628630898825966
Munnar,Anamudi Peak,Chinnar Wildlife Sanctuary,6.602723605433313
Munnar,Mattupetty Dam,Echo Point,3.9456909237839737
Munnar,Mattupetty Dam,Kundala Lake,8.053322021163138
Munnar,Mattupetty Dam,Attukal Waterfalls,6.737994486213808
Munnar,Mattupetty Dam,Top Station,6.051371540221685
Munnar,Mattupetty Dam,Tea Museum,7.624292150692213
Munnar,Mattupetty Dam,Pothamedu Viewpoint,7.885346293902982
Munnar,Mattupetty Dam,Chinnar Wildlife Sanctuary,11.14421398045488
Munnar,Echo Point,Kundala Lake,4.107631870021576
Munnar,Echo Point,Attukal Waterfalls,10.629842794021648
Munnar,Echo Point,Top Station,9.975240905181044
Munnar,Echo Point,Tea Museum,11.452104309941614
Munnar,Echo Point,Pothamedu Viewpoint,11.758727375552704
Munnar,Echo Point,Chinnar Wildlife Sanctuary,11.164245762836591
Munnar,Kundala Lake,Attukal Waterfalls,14.711585862288528
Munnar,Kundala Lake,Top Station,14.073332999363569
Munnar,Kundala Lake,Tea Museum,15.500479324450083
Munnar,Kundala Lake,Pothamedu Viewpoint,15.828656969864378
Munnar,Kundala Lake,Chinnar Wildlife Sanctuary,12.580329019678071
Munnar,Attukal Waterfalls,Top Station,2.287151083498849
Munnar,Attukal Waterfalls,Tea Museum,3.720444061126541
Munnar,Attukal Waterfalls,Pothamedu Viewpoint,1.1635561664320786
Munnar,Attukal Waterfalls,Chinnar Wildlife Sanctuary,15.014326433855189
Munnar,Top Station,Tea Museum,1.935681672137452
Munnar,Top Station,Pothamedu Viewpoint,3.133374497289146
Munnar,Top Station,Chinnar Wildlife Sanctuary,12.879539099089587
Munnar,Tea Museum,Pothamedu Viewpoint,4.116028433259261
Munnar,Tea Museum,Chinnar Wildlife Sanctuary,12.669475224025051
Munnar,Pothamedu Viewpoint,Chinnar Wildlife Sanctuary,16.000746199790154
Mysuru,Mysore Palace,Chamundi Hill,4.032781806486363
Mysuru,Mysore Palace,Chamundeshwari Temple,20.653208440467907
Mysuru,Mysore Palace,Mysore Zoo,1.5741845697758001
Mysuru,Mysore Palace,St. Philomena’s Cathedral,1.8026382261548726
Mysuru,Mysore Palace,Brindavan Gardens,3.5895881668370286
Mysuru,Mysore Palace,Jaganmohan Palace,0.4310655905873247
Mysuru,Mysore Palace,Art Gallery,318.84961510986926
Mysuru,Mysore Palace,Rail Museum,1.6607191680755988
Mysuru,Mysore Palace,Karanji Lake,2.062665135136692
Mysuru,Mysore Palace,Butterfly Park,2.088199579162344
Mysuru,Mysore Palace,Lalitha Mahal Palace,4.1962434815738066
Mysuru,Mysore Palace,Ranganathittu Bird Sanctuary,13.663018003046771
Mysuru,Chamundi Hill,Chamundeshwari Temple,16.771396582731683
Mysuru,Chamundi Hill,Mysore Zoo,3.1482740161319875
Mysuru,Chamundi Hill,St. Philomena’s Cathedral,5.561230269055696
Mysuru,Chamundi Hill,Brindavan Gardens,7.206951043164554
Mysuru,Chamundi Hill,Jaganmohan Palace,4.371009447738668
Mysuru,Chamundi Hill,Art Gallery,4.422528768710797
Mysuru,Chamundi Hill,Rail Museum,5.628378948545317
Mysuru,Chamundi Hill,Karanji Lake,3.3259420458493234
Mysuru,Chamundi Hill,Butterfly Park,3.395939611087137
Mysuru,Chamundi Hill,Lalitha Mahal Palace,3.7475210970826223
Mysuru,Chamundi Hill,Ranganathittu Bird Sanctuary,17.404900652475618
Mysuru,Chamundeshwari Temple,Mysore Zoo,19.914554460658195
Mysuru,Chamundeshwari Temple,St. Philomena’s Cathedral,22.310379941336016
Mysuru,Chamundeshwari Temple,Brindavan Gardens,23.02840287737702
Mysuru,Chamundeshwari Temple,Jaganmohan Palace,20.907649984951284
Mysuru,Chamundeshwari Temple,Art Gallery,20.930886589750983
Mysuru,Chamundeshwari Temple,Rail Museum,22.061133885304027
Mysuru,Chamundeshwari Temple,Karanji Lake,20.024054445889625
Mysuru,Chamundeshwari Temple,Butterfly Park,20.08710703824485
Mysuru,Chamundeshwari Temple,Lalitha Mahal Palace,19.493277142736247
Mysuru,Chamundeshwari Temple,Ranganathittu Bird Sanctuary,34.17221187495711
Mysuru,Mysore Zoo,St. Philomena’s Cathedral,2.509998091781716
Mysuru,Mysore Zoo,Brindavan Gardens,5.153470110192029
Mysuru,Mysore Zoo,Jaganmohan Palace,2.0035385123535225
Mysuru,Mysore Zoo,Art Gallery,2.099805846813058
Mysuru,Mysore Zoo,Rail Museum,3.146645116014139
Mysuru,Mysore Zoo,Karanji Lake,0.5711941020740948
Mysuru,Mysore Zoo,Butterfly Park,0.6274915848652748
Mysuru,Mysore Zoo,Lalitha Mahal Palace,2.647687584473589
Mysuru,Mysore Zoo,Ranganathittu Bird Sanctuary,14.258497907606827
Mysuru,St. Philomena’s Cathedral,Brindavan Gardens,3.616579718297465
Mysuru,St. Philomena’s Cathedral,Jaganmohan Palace,1.7674991466797447
Mysuru,St. Philomena’s Cathedral,Art Gallery,1.8140595463655904
Mysuru,St. Philomena’s Cathedral,Rail Museum,1.6670770995927144
Mysuru,St. Philomena’s Cathedral,Karanji Lake,2.651923427003627
Mysuru,St. Philomena’s Cathedral,Butterfly Park,2.622037931560867
Mysuru,St. Philomena’s Cathedral,Lalitha Mahal Palace,4.496872355402132
Mysuru,St. Philomena’s Cathedral,Ranganathittu Bird Sanctuary,11.916889039654174
Mysuru,Brindavan Gardens,Jaganmohan Palace,3.1588517387366277
Mysuru,Brindavan Gardens,Art Gallery,3.0678528326984966
Mysuru,Brindavan Gardens,Rail Museum,2.090064846723267
Mysuru,Brindavan Gardens,Karanji Lake,5.592756475091629
Mysuru,Brindavan Gardens,Butterfly Park,5.603435128567577
Mysuru,Brindavan Gardens,Lalitha Mahal Palace,7.709919359954915
Mysuru,Brindavan Gardens,Ranganathittu Bird Sanctuary,12.447044145362304
Mysuru,Jaganmohan Palace,Art Gallery,0.1015607167237066
Mysuru,Jaganmohan Palace,Rail Museum,1.2679975805994608
Mysuru,Jaganmohan Palace,Karanji Lake,2.481245363827506
Mysuru,Jaganmohan Palace,Butterfly Park,2.503315651507
Mysuru,Jaganmohan Palace,Lalitha Mahal Palace,4.615743028850644
Mysuru,Jaganmohan Palace,Ranganathittu Bird Sanctuary,13.48673071807488
Mysuru,Art Gallery,Rail Museum,1.2076266814722534
Mysuru,Art Gallery,Karanji Lake,2.581018171962779
Mysuru,Art Gallery,Butterfly Park,2.6035881070719102
Mysuru,Art Gallery,Lalitha Mahal Palace,4.715513566308563
Mysuru,Art Gallery,Ranganathittu Bird Sanctuary,13.48756805979395
Mysuru,Rail Museum,Karanji Lake,3.540707034100438
Mysuru,Rail Museum,Butterfly Park,3.544965198685309
Mysuru,Rail Museum,Lalitha Mahal Palace,5.637201677815892
Mysuru,Rail Museum,Ranganathittu Bird Sanctuary,12.520732621621022
Mysuru,Karanji Lake,Butterfly Park,0.0757257543748786
Mysuru,Karanji Lake,Lalitha Mahal Palace,2.134504709160624
Mysuru,Karanji Lake,Ranganathittu Bird Sanctuary,14.160005038622495
Mysuru,Butterfly Park,Lalitha Mahal Palace,2.1144864073058014
Mysuru,Butterfly Park,Ranganathittu Bird Sanctuary,14.099403171014837
Mysuru,Lalitha Mahal Palace,Ranganathittu Bird Sanctuary,15.039028350169769
Nagarjuna Sagar,Nagarjuna Sagar Dam,Nagarjuna Konda Museum & Island,9.71975465254116
Nagarjuna Sagar,Nagarjuna Sagar Dam,Ethipothala Waterfalls,9.3978841666878
Nagarjuna Sagar,Nagarjuna Konda Museum & Island,Ethipothala Waterfalls,19.11759070656223
Nashik,Sula Vineyards,Panchavati,15.584771221820429
Nashik,Sula Vineyards,Kalaram Temple,11.267112825016438
Nashik,Sula Vineyards,Sita Gufa,807.0789660144811
Nashik,Sula Vineyards,Kapaleshwar Temple,11.034766357043102
Nashik,Sula Vineyards,Trimbakeshwar Temple,18.361848038830058
Nashik,Sula Vineyards,Pandav Leni Caves,361.46206414075306
Nashik,Sula Vineyards,Anjaneri Hills,7.747442548250754
Nashik,Sula Vineyards,Godavari Ghats,18.90640317778592
Nashik,Panchavati,Kalaram Temple,4.426046734021055
Nashik,Panchavati,Sita Gufa,791.7079341454444
Nashik,Panchavati,Kapaleshwar Temple,4.68482256370376
Nashik,Panchavati,Trimbakeshwar Temple,33.31465071496493
Nashik,Panchavati,Pandav Leni Caves,360.7012315123959
Nashik,Panchavati,Anjaneri Hills,9.103543712147156
Nashik,Panchavati,Godavari Ghats,4.690207133453895
Nashik,Kalaram Temple,Sita Gufa,795.8588507690846
Nashik,Kalaram Temple,Kapaleshwar Temple,0.266081732035371
Nashik,Kalaram Temple,Trimbakeshwar Temple,28.889837646150685
Nashik,Kalaram Temple,Pandav Leni Caves,360.0194975699571
Nashik,Kalaram Temple,Anjaneri Hills,4.800450997150302
Nashik,Kalaram Temple,Godavari Ghats,7.836360336383735
Nashik,Sita Gufa,Kapaleshwar Temple,796.0791809883733
Nashik,Sita Gufa,Trimbakeshwar Temple,822.7692395183509
Nashik,Sita Gufa,Pandav Leni Caves,803.5898362043833
Nashik,Sita Gufa,Anjaneri Hills,799.5953165343602
Nashik,Sita Gufa,Godavari Ghats,788.180697393985
Nashik,Kapaleshwar Temple,Trimbakeshwar Temple,28.630019924590847
Nashik,Kapaleshwar Temple,Pandav Leni Caves,359.9183333897884
Nashik,Kapaleshwar Temple,Anjaneri Hills,4.535395080799953
Nashik,Kapaleshwar Temple,Godavari Ghats,8.024837582146334
Nashik,Trimbakeshwar Temple,Pandav Leni Caves,356.1570840924623
Nashik,Trimbakeshwar Temple,Anjaneri Hills,24.3481838128577
Nashik,Trimbakeshwar Temple,Godavari Ghats,35.70685668071711
Nashik,Pandav Leni Caves,Anjaneri Hills,357.8463881394871
Nashik,Pandav Leni Caves,Godavari Ghats,357.0029039736595
Nashik,Anjaneri Hills,Godavari Ghats,11.50371871054616
Ooty,Ooty Lake,Botanical Gardens,1.240422581459817
Ooty,Ooty Lake,Rose Garden,1.8595203867483767
Ooty,Ooty Lake,Doddabetta Peak,4.805172821189091
Ooty,Ooty Lake,Avalanche Lake,13.988395072338488
Ooty,Ooty Lake,Emerald Lake,1.240422581459817
Ooty,Ooty Lake,Nilgiri Mountain Railway,0.31107374105275
Ooty,Ooty Lake,Tea Museum,3.30367499903867
Ooty,Ooty Lake,Pykara Lake,1.240422581459817
Ooty,Ooty Lake,Pykara Falls,1.240422581459817
Ooty,Ooty Lake,St. Stephen’s Church,1.70343068260747
Ooty,Botanical Gardens,Rose Garden,0.7573798583415445
Ooty,Botanical Gardens,Doddabetta Peak,3.75925435466714
Ooty,Botanical Gardens,Avalanche Lake,15.167617629783294
Ooty,Botanical Gardens,Emerald Lake,0.0
Ooty,Botanical Gardens,Nilgiri Mountain Railway,1.3777194144345006
Ooty,Botanical Gardens,Tea Museum,2.0847598310171547
Ooty,Botanical Gardens,Pykara Lake,0.0
Ooty,Botanical Gardens,Pykara Falls,0.0
Ooty,Botanical Gardens,St. Stephen’s Church,0.7369854129411111
Ooty,Rose Garden,Doddabetta Peak,3.0088731725795377
Ooty,Rose Garden,Avalanche Lake,15.542170198728895
Ooty,Rose Garden,Emerald Lake,0.7573798583415445
Ooty,Rose Garden,Nilgiri Mountain Railway,1.903390063820367
Ooty,Rose Garden,Tea Museum,1.485527140952539
Ooty,Rose Garden,Pykara Lake,0.7573798583415445
Ooty,Rose Garden,Pykara Falls,0.7573798583415445
Ooty,Rose Garden,St. Stephen’s Church,1.206125387066661
Ooty,Doddabetta Peak,Avalanche Lake,17.61259199340546
Ooty,Doddabetta Peak,Emerald Lake,3.75925435466714
Ooty,Doddabetta Peak,Nilgiri Mountain Railway,4.769689605412391
Ooty,Doddabetta Peak,Tea Museum,2.034261722785473
Ooty,Doddabetta Peak,Pykara Lake,3.75925435466714
Ooty,Doddabetta Peak,Pykara Falls,3.75925435466714
Ooty,Doddabetta Peak,St. Stephen’s Church,3.962260959750625
Ooty,Avalanche Lake,Emerald Lake,15.167617629783294
Ooty,Avalanche Lake,Nilgiri Mountain Railway,13.795835212449097
Ooty,Avalanche Lake,Tea Museum,16.99164623516627
Ooty,Avalanche Lake,Pykara Lake,15.167617629783294
Ooty,Avalanche Lake,Pykara Falls,15.167617629783294
Ooty,Avalanche Lake,St. Stephen’s Church,15.688300441938884
Ooty,Emerald Lake,Nilgiri Mountain Railway,1.3777194144345006
Ooty,Emerald Lake,Tea Museum,2.0847598310171547
Ooty,Emerald Lake,Pykara Lake,0.0
Ooty,Emerald Lake,Pykara Falls,0.0
Ooty,Emerald Lake,St. Stephen’s Church,0.7369854129411111
Ooty,Nilgiri Mountain Railway,Tea Museum,3.3791556429265723
Ooty,Nilgiri Mountain Railway,Pykara Lake,1.3777194144345006
Ooty,Nilgiri Mountain Railway,Pykara Falls,1.3777194144345006
Ooty,Nilgiri Mountain Railway,St. Stephen’s Church,1.9278179505053827
Ooty,Tea Museum,Pykara Lake,2.0847598310171547
Ooty,Tea Museum,Pykara Falls,2.0847598310171547
Ooty,Tea Museum,St. Stephen’s Church,2.046909704312991
Ooty,Pykara Lake,Pykara Falls,0.0
Ooty,Pykara Lake,St. Stephen’s Church,0.7369854129411111
Ooty,Pykara Falls,St. Stephen’s Church,0.7369854129411111
Pattadakal,Virupaksha Temple,Mallikarjuna Temple,0.044503633237061614
Pattadakal,Virupaksha Temple,Papanatha Temple,0.18446768285694184
Pattadakal,Virupaksha Temple,Jain Temple,0.8781622142814461
Pattadakal,Mallikarjuna Temple,Papanatha Temple,0.2115202568938552
Pattadakal,Mallikarjuna Temple,Jain Temple,0.8373422832554166
Pattadakal,Papanatha Temple,Jain Temple,0.9258545593379692
Pune,Shaniwar Wada,Aga Khan Palace,6.0881010011315535
Pune,Shaniwar Wada,Pataleshwar Cave Temple,1.0222495302354049
Pune,Shaniwar Wada,Sinhagad Fort,20.057049824802164
Pune,Shaniwar Wada,Raja Dinkar Kelkar Museum,0.9628524273013775
Pune,Shaniwar Wada,Dagdusheth Ganapati Temple,0.3421013203280768
Pune,Shaniwar Wada,Osho Ashram,4.010815243995735
Pune,Aga Khan Palace,Pataleshwar Cave Temple,6.1315936286116015
Pune,Aga Khan Palace,Sinhagad Fort,25.802460616151496
Pune,Aga Khan Palace,Raja Dinkar Kelkar Museum,6.77866987764593
Pune,Aga Khan Palace,Dagdusheth Ganapati Temple,6.232819350124135
Pune,Aga Khan Palace,Osho Ashram,2.186336506080767
Pune,Pataleshwar Cave Temple,Sinhagad Fort,20.50011744725019
Pune,Pataleshwar Cave Temple,Raja Dinkar Kelkar Museum,1.863198953139154
Pune,Pataleshwar Cave Temple,Dagdusheth Ganapati Temple,1.3468739818411446
Pune,Pataleshwar Cave Temple,Osho Ashram,4.233723736166643
Pune,Sinhagad Fort,Raja Dinkar Kelkar Museum,19.190494041679443
Pune,Sinhagad Fort,Dagdusheth Ganapati Temple,19.81412655953213
Pune,Sinhagad Fort,Osho Ashram,23.618066190585328
Pune,Raja Dinkar Kelkar Museum,Dagdusheth Ganapati Temple,0.6495245851744422
Pune,Raja Dinkar Kelkar Museum,Osho Ashram,4.628817784044017
Pune,Dagdusheth Ganapati Temple,Osho Ashram,4.116376735079575
Rajahmundry,Godavari Bridge,Dowleswaram Barrage,6.910912225200663
Rajahmundry,Godavari Bridge,ISKCON Temple,1.1232332783619556
Rajahmundry,Godavari Bridge,Papikondalu boat cruise,53.6938060452842
Rajahmundry,Godavari Bridge,Kotilingeshwara Temple,2.81264372457476
Rajahmundry,Dowleswaram Barrage,ISKCON Temple,6.356367479806901
Rajahmundry,Dowleswaram Barrage,Papikondalu boat cruise,60.460268221817
Rajahmundry,Dowleswaram Barrage,Kotilingeshwara Temple,9.703200536263376
Rajahmundry,ISKCON Temple,Papikondalu boat cruise,54.50985025692925
Rajahmundry,ISKCON Temple,Kotilingeshwara Temple,3.6595630563701143
Rajahmundry,Papikondalu boat cruise,Kotilingeshwara Temple,50.88945337642575
Rameswaram,Ramanathaswamy Temple,Agni Theertham,121.64817217040094
Rameswaram,Ramanathaswamy Temple,Dhanushkodi Beach,3.783890373736255
Rameswaram,Ramanathaswamy Temple,Pamban Bridge,12.312438228734177
Rameswaram,Ramanathaswamy Temple,Gandhamadhana Parvatham,2.103153029961049
Rameswaram,Ramanathaswamy Temple,APJ Abdul Kalam Memorial,5.091442923482495
Rameswaram,Agni Theertham,Dhanushkodi Beach,118.97061232898932
Rameswaram,Agni Theertham,Pamban Bridge,114.1173293903445
Rameswaram,Agni Theertham,Gandhamadhana Parvatham,119.54882048570806
Rameswaram,Agni Theertham,APJ Abdul Kalam Memorial,118.24269445734966
Rameswaram,Dhanushkodi Beach,Pamban Bridge,8.554907289761564
Rameswaram,Dhanushkodi Beach,Gandhamadhana Parvatham,2.8350743763587096
Rameswaram,Dhanushkodi Beach,APJ Abdul Kalam Memorial,1.3249987758182675
Rameswaram,Pamban Bridge,Gandhamadhana Parvatham,11.185862917081796
Rameswaram,Pamban Bridge,APJ Abdul Kalam Memorial,7.231630853163654
Rameswaram,Gandhamadhana Parvatham,APJ Abdul Kalam Memorial,4.090818727648851
Shirdi,Shri Sai Baba Samadhi Mandir,Dwarkamai Mosque,0.0684594359866545
Shirdi,Shri Sai Baba Samadhi Mandir,Gurusthan,1.2678299097611625
Shirdi,Shri Sai Baba Samadhi Mandir,Chavadi,1.249807531813572
Shirdi,Shri Sai Baba Samadhi Mandir,Sai Heritage Village,1.2672977214279124
Shirdi,Dwarkamai Mosque,Gurusthan,1.2608528753272057
Shirdi,Dwarkamai Mosque,Chavadi,1.2458037062241931
Shirdi,Dwarkamai Mosque,Sai Heritage Village,1.2580704774858456
Shirdi,Gurusthan,Chavadi,0.0571719848603329
Shirdi,Gurusthan,Sai Heritage Village,0.0418573479271481
Shirdi,Chavadi,Sai Heritage Village,0.0973678198727936
Srisailam,Mallikarjuna Jyotirlinga Temple,Srisailam Dam,3.4087533923460045
Srisailam,Mallikarjuna Jyotirlinga Temple,Akkamahadevi Caves,0.496209879031551
Srisailam,Mallikarjuna Jyotirlinga Temple,Pathala Ganga (Krishna River boating),0.496209879031551
Srisailam,Mallikarjuna Jyotirlinga Temple,Sakshi Ganapati Temple,0.496209879031551
Srisailam,Srisailam Dam,Akkamahadevi Caves,2.975263288391848
Srisailam,Srisailam Dam,Pathala Ganga (Krishna River boating),2.975263288391848
Srisailam,Srisailam Dam,Sakshi Ganapati Temple,2.975263288391848
Srisailam,Akkamahadevi Caves,Pathala Ganga (Krishna River boating),0.0
Srisailam,Akkamahadevi Caves,Sakshi Ganapati Temple,0.0
Srisailam,Pathala Ganga (Krishna River boating),Sakshi Ganapati Temple,0.0
Thanjavur,Brihadeeswarar Temple (Big Temple),Thanjavur Palace,1.173887867659234
Thanjavur,Brihadeeswarar Temple (Big Temple),Saraswathi Mahal Library,0.7187422597904882
Thanjavur,Brihadeeswarar Temple (Big Temple),Schwartz Church,0.5440354386916266
Thanjavur,Brihadeeswarar Temple (Big Temple),Art Gallery,0.7641720439724068
Thanjavur,Brihadeeswarar Temple (Big Temple),Gangaikonda Cholapuram,0.7188642060967255
Thanjavur,Thanjavur Palace,Saraswathi Mahal Library,0.537201634932917
Thanjavur,Thanjavur Palace,Schwartz Church,0.9354890877960989
Thanjavur,Thanjavur Palace,Art Gallery,0.4817005328348169
Thanjavur,Thanjavur Palace,Gangaikonda Cholapuram,0.5372327985083969
Thanjavur,Saraswathi Mahal Library,Schwartz Church,0.730972683005193
Thanjavur,Saraswathi Mahal Library,Art Gallery,0.0557755465996129
Thanjavur,Saraswathi Mahal Library,Gangaikonda Cholapuram,0.0002184601671386
Thanjavur,Schwartz Church,Art Gallery,0.7419329494842133
Thanjavur,Schwartz Church,Gangaikonda Cholapuram,0.731186368145146
Thanjavur,Art Gallery,Gangaikonda Cholapuram,0.0557866690382391
Thekkady,Periyar Wildlife Sanctuary,Periyar Lake (boating),6.981907768029063
Thekkady,Periyar Wildlife Sanctuary,Mangala Devi Temple,2.107637505110425
Thekkady,Periyar Wildlife Sanctuary,Spice Plantations,2.107637505110425
Thekkady,Periyar Wildlife Sanctuary,Kadathanadan Kalari Centre,1.0373773436111278
Thekkady,Periyar Lake (boating),Mangala Devi Temple,4.87428414243372
Thekkady,Periyar Lake (boating),Spice Plantations,4.87428414243372
Thekkady,Periyar Lake (boating),Kadathanadan Kalari Centre,7.987256112612492
Thekkady,Mangala Devi Temple,Spice Plantations,0.0
Thekkady,Mangala Devi Temple,Kadathanadan Kalari Centre,3.120870714178479
Thekkady,Spice Plantations,Kadathanadan Kalari Centre,3.120870714178479
Thrissur,Vadakkunnathan Temple,Shakthan Thampuran Palace,0.7884534618902976
Thrissur,Vadakkunnathan Temple,Athirapally Falls,24.99328972207952
Thrissur,Vadakkunnathan Temple,Vazhachal Falls,48.202262801571294
Thrissur,Vadakkunnathan Temple,Kerala Kalamandalam,24.685891316375876
